chunk_id,arquivo,fonte,tipo_documento,titulo,data_publicacao,url_original,tema,chunk_index,texto_chunk,num_caracteres
dou/dou_23558120_despacho_sdl_anp_n_173_de_30_de_janeiro_de_2026.txt::chunk0,dou/dou_23558120_despacho_sdl_anp_n_173_de_30_de_janeiro_de_2026.txt,DOU,Despacho,"DESPACHO SDL-ANP Nº 173, DE 30 DE JANEIRO DE 2026",02/02/2026,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/02/2026&jornal=515&pagina=101,"dou,DO1",0,"EMENTA:
DESPACHO SDL-ANP Nº 173, DE 30 DE JANEIRO DE 2026
O SUPERINTENDENTE ADJUNTO DE DISTRIBUIÇÃO E LOGÍSTICA EM EXERCÍCIO DA AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS, no uso das atribuições que lhe foram conferidas pela Portaria ANP nº 265, de 10 de setembro de 2020, após constatação de vício no procedimento de autorização, resolve tornar sem efeito a Despacho SDL-ANP nº 146, de 26 de janeiro de 2026, publicada no DOU de 27 de janeiro de 2026, seção 1 página 60.
JADER PIRES VIEIRA DE SOUZA",516
dou/dou_23558121_despacho_sdl_anp_n_174_de_30_de_janeiro_de_2026.txt::chunk0,dou/dou_23558121_despacho_sdl_anp_n_174_de_30_de_janeiro_de_2026.txt,DOU,Despacho,"DESPACHO SDL-ANP Nº 174, DE 30 DE JANEIRO DE 2026",02/02/2026,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/02/2026&jornal=515&pagina=101,"dou,DO1",0,"EMENTA:
DESPACHO SDL-ANP Nº 174, DE 30 DE JANEIRO DE 2026
O SUPERINTENDENTE ADJUNTO DE DISTRIBUIÇÃO E LOGÍSTICA EM EXERCÍCIO DA AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS, no uso das atribuições que lhe foram conferidas pela Portaria ANP nº 265, de 10 de setembro de 2020, com base na Resolução ANP nº 948 de 5 de outubro de 2023, torna pública a outorga das seguintes autorizações para o exercício da atividade de revenda varejista de combustíveis automotivos:
Nº de Registro
Razão Social
CNPJ
Processo
PR/PA0252002
AUTO POSTO BARTH LTDA
57.286.548/0001-67
48610.201355/2026-18
PR/SP0251995
AUTO POSTO BASEPETRO IGARAPAVA LTDA
60.310.834/0001-25
48610.234759/2025-07
PR/SP0252004
AUTO POSTO CENTRAL DE BOCAINA LTDA
59.545.198/0001-31
48610.232869/2025-26
PR/PA0251998
AUTO POSTO SERRA LESTE V LTDA
64.078.317/0001-23
48610.200266/2026-46
PR/GO0251989
AUTO POSTO TRINDADE LTDA
04.443.393/0001-69
48610.200990/2026-70
PR/PA0252001
AUTO POSTO WR MARABA LTDA
63.564.088/0001-94
48610.201313/2026-79
PR/PR0251991
FEVEREIRO LD COMERCIO DE COMBUSTIVEL LTDA
59.584.877/0001-10
48610.201976/2026-93
PR/PE0252008
FLASH COMERCIO DE COMBUSTIVEL LTDA
57.514.731/0001-72
48610.201957/2026-67
PR/TO0251990
KALU COMBUSTIVEIS LTDA
57.777.874/0001-77
48610.201770/2026-63
PR/BA0252003
MARAVILHA COMERCIO DE COMBUSTIVEIS E LUBRIFICANTE LTDA
31.778.579/0002-22
48610.200208/2026-12
PR/PI0252009
MAXXI SERRA AZUL PETROLEO LTDA
51.594.181/0001-62
48610.201663/2026-35
PR/SC0252007
POSTO CENIRO LTDA",1494
dou/dou_23558121_despacho_sdl_anp_n_174_de_30_de_janeiro_de_2026.txt::chunk1,dou/dou_23558121_despacho_sdl_anp_n_174_de_30_de_janeiro_de_2026.txt,DOU,Despacho,"DESPACHO SDL-ANP Nº 174, DE 30 DE JANEIRO DE 2026",02/02/2026,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/02/2026&jornal=515&pagina=101,"dou,DO1",1,"55.879.222/0001-18
48610.201692/2026-05
PR/SP0251994
POSTO DE COMBUSTIVEIS MLN PRAIA GRANDE LTDA
57.718.119/0001-11
48610.201479/2026-95
PR/PB0252006
POSTO LUCENAO LTDA
02.686.136/0001-22
48610.201790/2026-34
PR/MG0252005
POSTO NOVO ARRASTAO MURIAE LTDA
58.508.863/0001-54
48610.201794/2026-12
PR/BA0251992
POSTO OVIDIO DE JUAZEIRO LTDA
52.872.756/0001-24
48610.235051/2025-65
PR/DF0251993
POSTO SAO BENTO 103 SUL LTDA
63.641.166/0001-07
48610.202020/2026-17
PR/SC0251997
POSTO SONHO MEU LTDA
16.581.045/0036-67
48610.200981/2026-89
PR/PB0252000
POSTO 2A COMERCIO DE COMBUSTIVEIS LTDA
61.146.821/0001-25
48610.202007/2026-50
PR/SP0251996
SEVEN PITANGUEIRAS RODOVIA COMERCIO DE COMBUSTIVEIS LTDA
62.050.763/0001-02
48610.234053/2025-37
PR/MG0251999
V8 AUTO POSTO BAEPENDI LTDA
63.527.884/0001-57
48610.201917/2026-15
JADER PIRES VIEIRA DE SOUZA",843
dou/dou_23558122_despacho_sdl_anp_n_175_de_30_de_janeiro_de_2026.txt::chunk0,dou/dou_23558122_despacho_sdl_anp_n_175_de_30_de_janeiro_de_2026.txt,DOU,Despacho,"DESPACHO SDL-ANP Nº 175, DE 30 DE JANEIRO DE 2026",02/02/2026,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/02/2026&jornal=515&pagina=101,"dou,DO1",0,"EMENTA:
DESPACHO SDL-ANP Nº 175, DE 30 DE JANEIRO DE 2026
O SUPERINTENDENTE ADJUNTO DE DISTRIBUIÇÃO E LOGÍSTICA EM EXERCÍCIO DA AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS, no uso das atribuições que lhe foram conferidas pela Portaria ANP nº 265, de 10 de setembro de 2020, com base na Resolução ANP nº 958, de 5 de outubro de 2023, torna pública a outorga das seguintes autorizações para o exercício da atividade de revenda de gás liquefeito de petróleo - GLP, observado:
I) as instalações dos revendedores ora autorizados foram vistoriadas por instituições de bombeiros, atendendo os requisitos de segurança, e se encontram limitadas às quantidades máximas de armazenamento de GLP, conforme certificado expedido pelo corpo de bombeiros competente; e
II) a manutenção da presente Autorização fica condicionada ao atendimento dos requisitos constantes no Certificado que trata o item anterior e à Norma NBR 15514:2020 Versão Corrigida: 2021, da Associação Brasileira de Normas Técnicas - ABNT.
Nº de Registro
Razão Social
CNPJ
Processo
GLPPR0465001
A.H.M. COMERCIO DE GAS LTDA
62.060.092/0001-52
48610.201980/2026-51
GLPCE0465022
ATACADAO CENTER GAS LTDA
64.051.952/0001-17
48610.201352/2026-76
GLPMS0464990
BIANCA FABRIS SEIDENFUSS
63.657.807/0001-11
48610.201026/2026-69
GLPRS0465037
GUSTAVO MOURA GRAMINHO
62.461.277/0001-79
48610.201125/2026-41
GLPMG0465024
JARBAS CORREA FILHO & CIA LTDA.
21.911.839/0018-08
48610.200635/2026-09
GLPMG0465026
JOSE FERNANDO DE AZEVEDO",1487
dou/dou_23558122_despacho_sdl_anp_n_175_de_30_de_janeiro_de_2026.txt::chunk1,dou/dou_23558122_despacho_sdl_anp_n_175_de_30_de_janeiro_de_2026.txt,DOU,Despacho,"DESPACHO SDL-ANP Nº 175, DE 30 DE JANEIRO DE 2026",02/02/2026,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/02/2026&jornal=515&pagina=101,"dou,DO1",1,"61.811.009/0001-77
48610.201533/2026-01
GLPRS0465041
LUCIANO DA CUNHA ANTUNES
29.946.927/0001-09
48610.202085/2026-54
GLPMG0465035
MASTER JOTA LTDA
61.071.909/0001-25
48610.201217/2026-21
GLPPE0465003
RAFAEL DE ANDRADE COMERCIO DE GAS LTDA
63.824.241/0001-75
48610.201983/2026-95
GLPMG0465031
RONALDO MURARI RABELO
04.758.889/0002-02
48610.200624/2026-11
GLPSC0465033
TEM GAS COMERCIO DE GAS E AGUA LTDA
12.120.526/0002-75
48610.201580/2026-46
GLPMG0465029
TUBARAO COMERCIO DE GAS E AGUA LTDA
43.167.589/0003-91
48610.201046/2026-30
JADER PIRES VIEIRA DE SOUZA",560
dou/dou_23558371_portaria_sntep_mme_n_3045_de_30_de_janeiro_de_2026.txt::chunk0,dou/dou_23558371_portaria_sntep_mme_n_3045_de_30_de_janeiro_de_2026.txt,DOU,Portaria,"PORTARIA SNTEP/MME nº 3045, DE 30 DE JANEIRO DE 2026",02/02/2026,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/02/2026&jornal=515&pagina=86,"dou,DO1",0,"EMENTA:
PORTARIA SNTEP/MME nº 3045, DE 30 DE JANEIRO DE 2026
O SECRETÁRIO NACIONAL DE TRANSIÇÃO ENERGÉTICA E PLANEJAMENTO DO MINISTÉRIO DE MINAS E ENERGIA, no uso da competência que lhe foi delegada pelo art. 1º, inciso VI, da Portaria MME n. 692, de 5 de outubro de 2022, tendo em vista o disposto nos arts. 2º, § 2º e 4º, § 1º, do Decreto n. 5.163, de 30 de julho de 2004, na Portaria MME n. 463, de 08 de dezembro de 2009, e o que consta no Processo nº 48340.005734/2025-17, resolve:
Art. 1º Definir em 25,58 MW médios o montante de garantia física de energia da Pequena Central Hidrelétrica - PCH Salto Curuá, cadastrada sob o Código Único de Empreendimentos de Geração (CEG) PCH.PH.PA.028672-9.01, de titularidade da empresa Curuá Energia S.A., no município de Novo Progresso, no estado do Pará.
§ 1º O montante de garantia física de energia da PCH Salto Curuá refere-se ao Ponto de Conexão da Usina.
§ 2º Para efeitos de comercialização de energia elétrica, as perdas elétricas do Ponto de Conexão até o Centro de Gravidade do referido submercado deverão ser abatidas do montante de garantia física de energia definido nesta Portaria, observando as Regras de Comercialização de Energia Elétrica vigentes.
Art. 2º Para todos os efeitos, o montante de garantia física de energia da PCH Salto Curuá poderá ser revisado com base na legislação vigente.",1353
dou/dou_23558371_portaria_sntep_mme_n_3045_de_30_de_janeiro_de_2026.txt::chunk1,dou/dou_23558371_portaria_sntep_mme_n_3045_de_30_de_janeiro_de_2026.txt,DOU,Portaria,"PORTARIA SNTEP/MME nº 3045, DE 30 DE JANEIRO DE 2026",02/02/2026,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/02/2026&jornal=515&pagina=86,"dou,DO1",1,"Art. 3º A revisão do montante de garantia física de energia da PCH Salto Curuá, a pedido da titular, implica a aceitação definitiva dos parâmetros e metodologia utilizados.
Parágrafo Único. Na hipótese em que a empresa Curuá Energia S/A. seja litigante ou que tenha dado autorização expressa, por ato individual seu ou por deliberação em assembleia, para que associação representativa de classe, da qual faça parte, atue como representante processual em ações que versem sobre revisão de garantia física de energia por geração verificada, fica indispensável que a empresa comprove, no prazo de 30 dias, sua desistência formal e renúncia ao direito sobre o qual se funda a ação.
Art. 4º Fica revogada a energia assegurada, no valor de 160.746 MWh/ano, da PCH Salto Curuá, transcrita no anexo IV da Resolução Normativa ANEEL n. 1.033, de 26 de julho de 2022.
Art. 5º Esta Portaria entra em vigor na data de sua publicação.
GUSTAVO CERQUEIRA ATAIDE",945
dou/dou_23558482_despacho.txt::chunk0,dou/dou_23558482_despacho.txt,DOU,Despacho,Despacho,02/02/2026,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/02/2026&jornal=515&pagina=93,"dou,DO1",0,"EMENTA:
Despacho
Relação Nº 29/2026
Fase de Autorização de Pesquisa
Nega Aprovação ao relatório de pesquisa(318)
851.005/2017-ANGLO AMERICAN NIQUEL BRASIL LTDA
850.380/2018-ANGLO AMERICAN NIQUEL BRASIL LTDA
850.382/2018-ANGLO AMERICAN NIQUEL BRASIL LTDA
850.248/2018-ANGLO AMERICAN NIQUEL BRASIL LTDA
850.246/2018-ANGLO AMERICAN NIQUEL BRASIL LTDA
850.240/2018-ANGLO AMERICAN NIQUEL BRASIL LTDA
850.242/2018-ANGLO AMERICAN NIQUEL BRASIL LTDA
850.982/2017-ANGLO AMERICAN NIQUEL BRASIL LTDA
850.988/2017-ANGLO AMERICAN NIQUEL BRASIL LTDA
850.987/2017-ANGLO AMERICAN NIQUEL BRASIL LTDA
850.984/2017-ANGLO AMERICAN NIQUEL BRASIL LTDA
850.983/2017-ANGLO AMERICAN NIQUEL BRASIL LTDA
850.979/2017-ANGLO AMERICAN NIQUEL BRASIL LTDA
850.978/2017-ANGLO AMERICAN NIQUEL BRASIL LTDA
850.992/2017-ANGLO AMERICAN NIQUEL BRASIL LTDA
850.534/2017-COOPERATIVA DE TRABALHO RURAL, AGRICOLA E MINERAL - COOPERTRAM
850.486/2017-VALE METAIS BÁSICOS S A
850.403/2017-MINERACAO PARAGOMINAS S.A.
850.402/2017-MINERACAO PARAGOMINAS S.A.
850.401/2017-MINERACAO PARAGOMINAS S.A.
850.400/2017-MINERACAO PARAGOMINAS S.A.
850.241/2018-ANGLO AMERICAN NIQUEL BRASIL LTDA
850.991/2017-ANGLO AMERICAN NIQUEL BRASIL LTDA
850.980/2017-ANGLO AMERICAN NIQUEL BRASIL LTDA
850.359/2019-ANGLO AMERICAN NIQUEL BRASIL LTDA
850.358/2019-ANGLO AMERICAN NIQUEL BRASIL LTDA
850.351/2019-ANGLO AMERICAN NIQUEL BRASIL LTDA
850.245/2018-ANGLO AMERICAN NIQUEL BRASIL LTDA
HUGO PAIVA TAVARES DE SOUZA
Gerente Regional",1464
dou/dou_23558484_despacho.txt::chunk0,dou/dou_23558484_despacho.txt,DOU,Despacho,Despacho,02/02/2026,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/02/2026&jornal=515&pagina=91,"dou,DO1",0,"EMENTA:
Despacho
Relação Nº 37/2026
Fase de Requerimento de Pesquisa
O GERENTE REGIONAL DA AGÊNCIA NACIONAL DE MINERAÇÃO, no uso da competência delegada de que trata o Art. 23, inciso I, alínea ""a"" da Ordem de Serviço nº 334, de 12 de agosto de 2025, e com fundamento no art. 15, do Decreto-lei n° 227, de 28 de fevereiro de 1967, (Código de Mineração), e no art. 2°, inciso XVII da Lei 13.575/2017, outorga o(s) seguinte(s) Alvará(s) de Pesquisa:(176)
866.039/2023 - CALCARIO ALIANCA DE PARANATINGA E MINERACAO LTDA - ALVARÁ Nº 719/2026 - Destacado do Processo 866.062/2017 - ALVARÁ Nº 5677/2021 - Vencimento em 14/10/2027
ELINA MARIA DE FIGUEIREDO ARAUJO
Gerente Substituta",675
dou/dou_23558501_despacho.txt::chunk0,dou/dou_23558501_despacho.txt,DOU,Despacho,Despacho,02/02/2026,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/02/2026&jornal=515&pagina=92,"dou,DO1",0,"EMENTA:
Despacho
Relação Nº 23/2026
Fase de Autorização de Pesquisa
Determina cumprimento de exigência - Prazo 60 dias(250)
831.076/2021-ALMADA COMERCIO DE MINERIOS LTDA-OF. N°54593/2025/COROUT-MG/ANM
831.077/2021-ALMADA COMERCIO DE MINERIOS LTDA-OF. N°468/2026/COROUT-MG/ANM.
832.437/2022-GUILHERME FILGUEIRAS BAHIA-OF. N°797/2026/COROUT-MG/ANM.
830.667/2013-CONSMAR EXTRACAO COMERCIO E TRANSPORTES DE MINERIOS LTD-OF. N°48452/2025/UAPC-MG/ANM.
Nega Aprovação ao relatório de pesquisa(318)
832.156/2023-MATHEUS HENRIQUE RODRIGUES ALVES
830.967/2017-MÁRIO FERNANDO ADRIANO FRANCO BS EXPLORAÇÃO MINERAL LTDA.
831.065/2018-MICAPEL-MINERACAO CAPAO DAS PEDRAS LTDA
832.076/2018-NAZARENO PESQUISA GEOLOGICA E MINERACAO SPE S.A
831.761/2021-MINERALI CONSULTORIA LTDA
830.695/2021-MURILLO NOGUEIRA VIOTTI
Prorroga por 02 (dois) anos o prazo de validade da autorização de pesquisa(325)
832.348/2022-ALTIVO PEDRAS EIRELI-ALVARÁ N°6184/2023.
Indefere requerimento de prorrogação de prazo do alvará de Pesquisa(197)
832.447/2012-MIB MINERAÇÃO IBIRITÉ LTDA
Fase de Licenciamento
Determina cumprimento de exigência - Prazo 30 dias(718)
830.699/2001-F&G EXTRAÇÃO E COMÉRCIO DE AREIA LTDA.-OF. N°53863/2025/COROUT-MG/ANM.
830.554/2024-AREAL BOM RETIRO LTDA-OF. N°786/2026/COROUT-MG/ANM
834.082/2006-CLAUDIANO DE OLIVEIRA SILVA ME-OF. N°3164/2026/COROUT-MG/ANM.
Fase de Requerimento de Lavra
Determina cumprimento de exigência - Prazo 60 dias(361)",1431
dou/dou_23558501_despacho.txt::chunk1,dou/dou_23558501_despacho.txt,DOU,Despacho,Despacho,02/02/2026,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/02/2026&jornal=515&pagina=92,"dou,DO1",1,"832.279/2007-MINERIOS NACIONAL S.A.-OF. N°54599 e 54602/2025/COROUT-MG/ANM.
830.028/2010-AGUIA MINERACAO E COMERCIO LTDA-OF. N°54604/2025/COROUT-MG/ANM.
830.973/2016-MINERACAO COSTA FRANCO COMERCIO IMPORTACAO E EXPORTACAO LTDA-OF. N°489/2026/COROUT-MG/ANM.
833.263/2012-CSN CIMENTOS BRASIL S.A.-OF. N°775/2026/COROUT-MG/ANM.
833.267/2012-CSN CIMENTOS BRASIL S.A.-OF. N°795 e 796/2026/COROUT-MG/ANM.
830.804/2018-PREMOVALE COMÉRCIO DE MATERIAIS DE CONSTRUÇÃO LTDA-OF. N°53795 e 53796/2025/COROUT-MG/ANM.
830.747/2006-GRANEVAN MINERAÇÃO LTDA.-OF. N°54598/2025/COROUT-MG/ANM.
833.601/2014-ZEILA MARA DE PAULA MORETTO-OF. N°54113 e 54114/2025/COROUT-MG/ANM.
Indefere requerimento de Guia de Utilização(626)
830.032/2023-MULTIGRANEL BRITAGEM E BENEFICIAMENTO DE MINERIOS LTDA
Prorroga prazo para cumprimento de exigência(364)
833.951/2007-STQB SÃO THOMÉ QUARTZITO BRASIL LTDA ME-OF. N°41324/2025/UAPC-MG/ANM-60 dias
Fase de Requerimento de Licenciamento
Indefere requerimento de Licenciamento - área onerada(2095)
831.663/2025-COMERCIO E VENDAS DE AREIA PRISMA LTDA
831.669/2024-CERAMICA CARMINAS LTDA
Determina o cumprimento de exigência - Prazo 30 dias(1155)
Processo nº: 831.215/2025
Titular: LEANDRO LUIS MALDANER
Ofício nº: 377/2026/COROUT-MG/ANM.
Fase de Requerimento de Registro de Extração
Determina cumprimento de exigência - Prazo 60 dias(2964)
830.767/2025-MUNICIPIO DE MONTE BELO-OF. N°437/2026/COROUT-MG/ANM.
830.689/2025-PASSOS PREFEITURA-OF. N°767/2026/COROUT-MG/ANM.
CAIRO COSTA DUARTE",1496
dou/dou_23558501_despacho.txt::chunk2,dou/dou_23558501_despacho.txt,DOU,Despacho,Despacho,02/02/2026,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/02/2026&jornal=515&pagina=92,"dou,DO1",2,Gerente Regional,16
dou/dou_23558502_despacho.txt::chunk0,dou/dou_23558502_despacho.txt,DOU,Despacho,Despacho,02/02/2026,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/02/2026&jornal=515&pagina=92,"dou,DO1",0,"EMENTA:
Despacho
Relação Nº 25/2026
Fase de Autorização de Pesquisa
Concede anuência e autoriza averbação da cessão total de direitos(281)
832.414/2022-HN CONSULTORIA EMPRESARIAL LTDA- Cessionário:MINERIOS MINAS GERAIS MINERAÇÃO LTDA.- CPF ou CNPJ 51.126.483/0001-06- Alvará n°1752/2023.
833.790/2013-ALESANDRO RANIEL DE MELO- Cessionário:DEPÓSITO VELOSO LAGOENSE LTDA.- CPF ou CNPJ 03.489.546/0001-46- Alvará n°16304/2010 - Proveniente de cessão parcial.
831.806/2020-FERNANDO ROBERTO DE OLIVEIRA CARVALHO- Cessionário:MARNA MINERAÇÃO LTDA.- CPF ou CNPJ 42.983.724/0001-42- Alvará n°61/2021
830.945/2023-JOAO CLAUDIO DE LIMA- Cessionário:JRX EMPRENDIMENTOS IMOBILIARIOS LTDA.- CPF ou CNPJ 29.479.032/0001- 01- Alvará n°5877/2023.
832.149/2022-TERRA GOYANA MINERADORA LTDA- Cessionário:GREEN MINING COMPANY LTDA.- CPF ou CNPJ 56.339.486/0001-41- Alvará n°8317/2023.
832.150/2022-TERRA GOYANA MINERADORA LTDA- Cessionário:GREEN MINING COMPANY LTDA.- CPF ou CNPJ 56.339.486/0001-41- Alvará n°4485/2023.
830.177/2021-JORDAIR BOTELHO 02277422738- Cessionário:MAKA ROCHAS ORNAMENTAIS LTDA.- CPF ou CNPJ 59.588.605/0001-98- Alvará n°4540/2021.
830.262/2021-AGROMINER HOLDING LTDA- Cessionário:MINERAÇÃO APOLLO LTDA.- CPF ou CNPJ 24.359.727/0001-28- Alvará n°4828/2021.
831.571/2023-YARGO B AGUILAR LTDA- Cessionário:MINERADORA TUCUNACA LTDA.- CPF ou CNPJ 23.108.232/0001-63- Alvará n°7090/2023.",1388
dou/dou_23558502_despacho.txt::chunk1,dou/dou_23558502_despacho.txt,DOU,Despacho,Despacho,02/02/2026,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/02/2026&jornal=515&pagina=92,"dou,DO1",1,"831.117/2021-ANISIO GENESIO DE SALES- Cessionário:SUPERCAL PAINS LTDA.- CPF ou CNPJ 71.138.572/0001-80- Alvará n°8319/2021.
831.113/2020-PEREIRA E PEREIRA INVESTIMENTOS LTDA- Cessionário:NATURALIS MINERAÇÃO LTDA.- CPF ou CNPJ 46.123.928/0001-64- Alvará n°3756/2020.
832.764/2024-JOSE MARCOS ALVES- Cessionário:FOSMG MINING COMPANY TECHNOLOGY LTDA.- CPF ou CNPJ 63.775.841/0001-90- Alvará n°2565/2025.
832.763/2024-JOSE MARCOS ALVES- Cessionário:FOSMG MINING COMPANY TECHNOLOGY LTDA.- CPF ou CNPJ 63.775.841/0001-90- Alvará n°659/2025.
831.840/2021-MINERIOS E JAZIDAS MINERAIS FME LTDA- Cessionário:CABO VERDE MINERAÇÃO LTDA.- CPF ou CNPJ 23.972.069/0001-82- Alvará n°9335/2021.
831.721/2021-MINERIOS E JAZIDAS MINERAIS FME LTDA- Cessionário:CABO VERDE MINERAÇÃO LTDA.- CPF ou CNPJ 23.972.069/0001-82- Alvará n°7430/2021.
831.720/2021-MINERIOS E JAZIDAS MINERAIS FME LTDA- Cessionário:CABO VERDE MINERAÇÃO LTDA.- CPF ou CNPJ 23.972.069/0001-82- Alvará n°6186/2021.
831.463/2021-MINERIOS E JAZIDAS MINERAIS FME LTDA- Cessionário:CABO VERDE MINERAÇÃO LTDA.- CPF ou CNPJ 23.972.069/0001-82- Alvará n°6975/2021.
834.181/2012-MELQUIZEDEQUE GALINARI- Cessionário:ATLÂNTICA MINAS EMPREENDIMENTOS, PARTICIPAÇÕES E MINERAÇÃO LTDA.- CPF ou CNPJ 02.693.593/0001-44- Alvará n°6466/2021.
830.494/2023-FOXFIRE METALS LTDA- Cessionário:BRAZILIAN MINING VENTURES LTDA.- CPF ou CNPJ 53.203.353/0001- 55- Alvará n°3084/2023.",1405
dou/dou_23558502_despacho.txt::chunk2,dou/dou_23558502_despacho.txt,DOU,Despacho,Despacho,02/02/2026,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/02/2026&jornal=515&pagina=92,"dou,DO1",2,"830.028/2021-NORTEGRAN GRANITOS LTDA- Cessionário:MINERAÇÃO TREMBLEYA LTDA.- CPF ou CNPJ 60.424.121/0001- 92- Alvará n°3464/2023.
Nega a anuência prévia aos atos de cessão total de direitos(193)
830.521/2023-YARGO B AGUILAR LTDA
833.074/2023-LITHIUM BM MINERACAO LTDA
833.077/2023-LITHIUM BM MINERACAO LTDA
833.124/2023-LITHIUM BM MINERACAO LTDA
830.775/2010-RAE EMPREENDIMENTOS LTDA
834.464/2008-RAE EMPREENDIMENTOS LTDA
Nega a anuência prévia aos atos de cessão parcial de autorização de pesquisa(194)
831.113/2020-PEREIRA E PEREIRA INVESTIMENTOS LTDA- Cessionário:831.493/2022-NATURALIS MINERAÇÃO LTDA.
833.064/2011-REAL GROUP PARTICIPACOES EIRELI- Cessionário:830.249/2022-Marco Antônio Queiroz.
Fase de Concessão de Lavra
Concede prévia anuência e autoriza averbação da transferência da Concessão de Lavra(451)
831.094/2014-SEBASTIÃO ROGÉRIO DE SOUZA ME- Portaria de Lavra nº 435/2021- Cessionário:MINERAÇÃO DO NETINHO LTDA.- CNPJ 58.237.064/0001-90.
830.736/1983-CENTER MM PARTICIPAÇÕES E GESTÃO PATRIMONIAL LTDA- Portaria de Lavra nº 854/1990- Cessionário:EMACC - EMPRESA DE MINERAÇÃO DE AGREGADOS DA CONSTRUÇÃO CIVIL LTDA.- CNPJ 45.384.748/0001-73
830.735/1983-CENTER MM PARTICIPAÇÕES E GESTÃO PATRIMONIAL LTDA- Portaria de Lavra nº 855/1990- Cessionário:EMACC - EMPRESA DE MINERAÇÃO DE AGREGADOS DA CONSTRUÇÃO CIVIL LTDA.- CNPJ 45.384.748/0001-73.
832.508/2010-CELTA CERAMICA LTDA- Portaria de Lavra 182/2021- Cessionário:CERAMICA SUL DE MINAS LTDA.- CNPJ 41.757.576/0001-85.",1484
dou/dou_23558502_despacho.txt::chunk3,dou/dou_23558502_despacho.txt,DOU,Despacho,Despacho,02/02/2026,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/02/2026&jornal=515&pagina=92,"dou,DO1",3,"Fase de Direito de Requerer a Lavra
Concede anuência e autoriza averbação da cessão total do direito de requerer a lavra.(2259)
831.101/2018-AURIVONIO MOREIRA CAETANO- Cessionário:MINERADORA BATISTA JBC LTDA.- CPF ou CNPJ 49.088.929/0001-03- Alvará n°62/2020.
834.654/2011-MAURO COIMBRA REVERT- Cessionário:MINERADORA M2AD LTDA.- CPF ou CNPJ 54.660.258/0001-43- Alvará n°3644/2013.
Concede anuência e autoriza averbação da cessão parcial do direito de requerer a Lavra(2255)
831.277/2016-MINERACAO ESTRELA LTDA- Alvará n°5698/2013 - Cessionario:832.860/2022-MINERAÇÃO VALE DO JEQUITINHONHA LTDA- CNPJ 25.289.231/0001-98.
Fase de Licenciamento
Nega a anuência prévia aos atos de cessão total de Registro de Licença(750)
830.168/2020-MARCELLO HEMILIANO SILVEIRA
Concede anuência e autoriza averbação da cessão total de direitos(749)
832.145/2022-GRANITEKS ARGAMASSAS E REFRATARIOS LTDA- Cessionário:MINERAÇÃO CHACARENSE LTDA.- CNPJ 58.048.361/0001-98- Registro de Licença N° 960/2024- Vencimento da Licença: 16/09/2032.
832.756/2015-LUIS DE CARVALHO GOMIDE- Cessionário:CASCALHEIRA G & F LTDA.- CNPJ 61.990.648/0001-47- Registro de Licença N° 4886/2017- Vencimento da Licença: INDETERMINADO.
Fase de Requerimento de Lavra
Concede anuência e autoriza averbação da cessão total do requerimento de Lavra(1043)
833.601/2014-ZEILA MARA DE PAULA MORETTO- Alvará n° 10200/2016 - Cessionário: IRMÃOS MORETTO OLARIA LTDA. ME- CNPJ 01.294.417/0001-77.",1439
